,Date,Open,Close,High,Low,Volume
430,2011-11-09,56.71,56.4686,57.27,56.3186,139385792
431,2011-11-10,56.7186,55.0314,56.7443,54.5928,186111226
432,2011-11-11,55.23,54.9457,55.5286,54.3228,163319499
433,2011-11-14,54.7886,54.18,55.0357,54.0286,108182162
434,2011-11-15,54.4,55.5471,55.6428,54.2071,107614952
435,2011-11-16,55.6071,54.9671,55.8771,54.9028,87102636
436,2011-11-17,54.8543,53.9157,54.94,53.6428,119918436
437,2011-11-18,54.1314,53.5628,54.2843,53.5543,92964578
438,2011-11-21,52.9143,52.7157,53.0971,52.2728,111837844
439,2011-11-22,53.0028,53.7871,53.99,52.9914,102201781
440,2011-11-23,53.5014,52.4271,53.6914,52.4114,107011272
441,2011-11-25,52.6314,51.9386,53.0214,51.9028,63689820
442,2011-11-28,53.1928,53.7314,53.8171,52.9043,86538996
443,2011-11-29,53.6914,53.3143,54.1186,52.8857,93871498
444,2011-11-30,54.47,54.6,54.6108,54.0428,101253000
445,2011-12-01,54.6486,55.4186,55.5714,54.3928,95857679
446,2011-12-02,55.69,55.6714,56.2328,55.5114,94724238
447,2011-12-05,56.2128,56.1443,56.63,55.7697,89257027
448,2011-12-06,56.0728,55.85,56.3757,55.6257,70841701
449,2011-12-07,55.7043,55.5843,55.8486,55.2518,76144063
450,2011-12-08,55.9214,55.8086,56.5,55.7471,93960468
451,2011-12-09,56.1214,56.2314,56.2914,55.8614,74176572
452,2011-12-12,55.9543,55.9771,56.2714,55.6357,74755332
453,2011-12-13,56.1428,55.5443,56.4857,55.3,84620155
454,2011-12-14,55.2428,54.3128,55.34,53.9543,101456840
455,2011-12-15,54.7614,54.1343,54.82,54.0443,64036768
456,2011-12-16,54.3371,54.4314,54.8786,54.2243,105291372
457,2011-12-19,54.6386,54.6014,54.9786,54.3543,58582206
458,2011-12-20,55.3943,56.5643,56.5857,55.3228,84150665
459,2011-12-21,56.67,56.635,56.7571,56.0014,65476620
460,2011-12-22,56.7143,56.9357,57.0186,56.5857,50399476
461,2011-12-23,57.0986,57.6186,57.6557,57.0707,67331438
462,2011-12-27,57.5857,58.0757,58.4414,57.5743,66234181
463,2011-12-28,58.1271,57.52,58.3214,57.3343,57101943
464,2011-12-29,57.6286,57.8743,57.95,57.2157,53774275
465,2011-12-30,57.6443,57.8571,58.04,57.6414,44900596
466,2012-01-03,58.4857,58.7471,58.9286,58.4286,75476123
467,2012-01-04,58.5714,59.0628,59.24,58.4686,64703000
468,2012-01-05,59.2786,59.7186,59.7928,58.9528,67606475
469,2012-01-06,59.9671,60.3428,60.3928,59.8886,79538994
470,2012-01-09,60.7857,60.2471,61.1071,60.1928,98339110
471,2012-01-10,60.8443,60.4628,60.8571,60.2143,64474443
472,2012-01-11,60.3828,60.3643,60.4071,59.9014,53739093
473,2012-01-12,60.3257,60.1986,60.4143,59.8214,53125179
474,2012-01-13,59.9571,59.9728,60.0643,59.8086,56446393
475,2012-01-17,60.6,60.6714,60.8557,60.4228,60589792
476,2012-01-18,60.9943,61.3014,61.3528,60.9,68859875
477,2012-01-19,61.45,61.1071,61.6241,60.93,65151043
478,2012-01-20,61.07,60.0428,61.0714,59.9643,103061661
479,2012-01-23,60.3814,61.0584,61.2071,60.3286,76162193
480,2012-01-24,60.7286,60.0586,60.7286,59.9357,127725188
481,2012-01-25,64.92,63.8086,64.9214,63.39,239249712
482,2012-01-26,64.0514,63.5186,64.1128,63.3057,80913094
483,2012-01-27,63.4771,63.8971,64.0686,63.3957,74902122
484,2012-01-30,63.6728,64.7157,64.8428,63.6271,94626868
485,2012-01-31,65.0843,65.2114,65.4628,64.7243,97874379
486,2012-02-01,65.4871,65.17,65.57,65.0786,67269418
487,2012-02-02,65.1286,65.0171,65.31,64.8543,46615058
488,2012-02-03,65.3286,65.6686,65.7143,65.08,71618981
489,2012-02-06,65.4828,66.2814,66.4257,65.4573,62225658
490,2012-02-07,66.4643,66.9757,67.1071,66.3687,78941684
491,2012-02-08,67.2143,68.0971,68.1128,67.1,101696381
492,2012-02-09,68.68,70.4528,70.9643,68.6514,220416976
493,2012-02-10,70.1371,70.4886,71.0886,69.7928,157587127
494,2012-02-13,71.3614,71.8,71.9757,71.0128,128970559
495,2012-02-14,72.0943,72.78,72.7943,71.7143,114963904
496,2012-02-15,73.4657,71.0957,75.1843,70.9843,374517892
497,2012-02-16,70.2143,71.7443,72.1271,69.5186,235805641
498,2012-02-17,71.8728,71.7314,72.5385,71.4714,133666300
499,2012-02-21,72.4114,73.55,73.55,72.0171,150412545
500,2012-02-22,73.2971,73.2914,73.6414,72.7243,120564116
501,2012-02-23,73.5828,73.77,73.9756,72.7857,141721973
502,2012-02-24,74.2385,74.63,74.7,74.0914,103715531
503,2012-02-27,74.4728,75.1085,75.5,73.7543,136457481
504,2012-02-28,75.4228,76.4871,76.4871,75.1214,149434575
505,2012-02-29,77.3657,77.4914,78.23,76.5285,237448891
506,2012-03-01,78.31,77.7814,78.3157,76.9671,170563731
507,2012-03-02,77.7485,77.8828,78.1143,77.5028,107544392
508,2012-03-05,77.9171,76.1657,78.2114,75.1428,201797181
509,2012-03-06,74.8085,75.7514,76.2414,73.7458,202211301
510,2012-03-07,76.6857,75.8128,76.8257,74.7571,198964910
511,2012-03-08,76.3843,77.4271,77.57,76.0171,128668929
512,2012-03-09,77.7443,77.8814,78.2485,77.5871,104560151
513,2012-03-12,78.426,78.8571,78.8571,78.1428,101001000
514,2012-03-13,79.6485,81.1571,81.1685,79.3928,172173592
515,2012-03-14,82.5785,84.2257,84.96,82.2,353599156
516,2012-03-15,85.6585,83.6514,85.7157,82.65,289496777
517,2012-03-16,83.5314,83.6528,84.1714,82.5714,206076492
518,2012-03-19,85.4814,85.8714,85.9671,84.15,224435817
519,2012-03-20,85.6443,86.5657,86.7,83.1428,203497481
520,2012-03-21,86.1057,86.0714,87.0928,85.9157,160447118
521,2012-03-22,85.3971,85.62,86.3571,85.0757,155867437
522,2012-03-23,85.7843,85.15,85.9714,84.9144,107403062
523,2012-03-26,85.6843,86.7114,86.7357,85.0371,148719035
524,2012-03-27,86.5971,87.7828,88.04,86.58,151353625
525,2012-03-28,88.34,88.2314,88.7785,87.1871,163667329
526,2012-03-29,87.54,87.1228,88.08,86.7471,151111705
527,2012-03-30,86.9671,85.65,87.2228,85.42,182067395
528,2012-04-02,85.9757,88.3757,88.3957,85.7685,149091365
529,2012-04-03,89.6143,89.9028,90.3157,88.93,208117692
530,2012-04-04,89.1928,89.1871,89.4085,88.1428,142980433
531,2012-04-05,89.5685,90.5257,90.6657,89.0571,159997578
532,2012-04-09,89.4471,90.89,91.4057,89.3285,149052655
533,2012-04-10,91.4185,89.7771,92.0,89.4285,221909237
534,2012-04-11,90.8857,89.4571,90.9814,89.0489,173844142
535,2012-04-12,89.2857,88.9671,90.19,88.6428,153188746
536,2012-04-13,89.1585,86.4614,89.2428,86.2157,214640084
537,2012-04-16,87.1514,82.8757,87.1828,82.6071,262356159
538,2012-04-17,82.7057,87.1,87.1428,81.7014,255328647
539,2012-04-18,87.6743,86.9057,88.6071,86.1014,238277411
540,2012-04-19,85.7457,83.92,86.3903,83.5028,208302982
541,2012-04-20,84.4828,81.8543,84.9457,81.4885,257480867
542,2012-04-23,81.5157,81.6714,82.3814,79.5171,241398292
543,2012-04-24,80.3728,80.04,81.0985,79.2857,263552249
544,2012-04-25,87.9478,87.1428,88.2857,86.5714,225862488
545,2012-04-26,87.7528,86.8143,87.8128,86.0185,133588810
546,2012-04-27,86.4385,86.1428,86.5971,85.7857,101533910
547,2012-04-30,85.4,83.4257,85.4857,83.2857,126321688
548,2012-05-01,83.5571,83.1614,85.2514,83.0328,152492176
549,2012-05-02,82.8914,83.7114,83.9142,82.6943,106750312
550,2012-05-03,84.3571,83.1171,84.4857,82.9,97380669
551,2012-05-04,82.44,80.75,82.6228,80.7385,132304520
552,2012-05-07,80.2143,81.3543,81.8243,80.1757,114959564
553,2012-05-08,81.3685,81.1685,81.6428,79.8185,124080357
554,2012-05-09,80.5285,81.3114,81.9968,80.1214,120022806
555,2012-05-10,82.0828,81.5028,82.2685,81.2058,83026395
556,2012-05-11,80.7143,80.9585,82.0671,80.6214,99653570
557,2012-05-14,80.3671,79.7457,81.0728,79.6571,87975396
558,2012-05-15,80.2071,79.0243,80.46,78.8214,118859546
559,2012-05-16,79.15,78.0107,79.5557,77.2914,139914782
560,2012-05-17,77.9014,75.7314,78.2143,75.7314,178603164
561,2012-05-18,76.28,75.7685,77.63,74.5971,182773345
562,2012-05-21,76.3571,80.1828,80.22,76.2928,157250007
563,2012-05-22,81.3643,79.5671,81.9828,78.94,173417772
564,2012-05-23,79.6428,81.5085,81.8285,79.0328,145594164
565,2012-05-24,82.2671,80.76,82.3571,80.1757,123856147
566,2012-05-25,80.6557,80.3271,80.8357,79.7817,81958125
567,2012-05-29,81.5571,81.7528,82.0,80.7585,94973228
568,2012-05-30,81.3143,82.7385,82.8557,80.9371,132188320
569,2012-05-31,82.9628,82.5328,83.0714,81.6371,122817347
570,2012-06-01,81.3085,80.1414,81.8071,80.0743,130080689
571,2012-06-04,80.2143,80.6128,81.0714,78.3571,138991972
572,2012-06-05,80.1814,80.4043,80.9243,79.7614,96944429
573,2012-06-06,81.11,81.6371,81.9785,80.7857,100135800
574,2012-06-07,82.47,81.6743,82.4743,81.5,94916808
575,2012-06-08,81.6571,82.9028,82.9405,81.2857,86587996
576,2012-06-11,83.96,81.5957,84.0714,81.5185,147605824
577,2012-06-12,82.0657,82.3085,82.3743,80.9571,108784723
578,2012-06-13,82.0743,81.7371,82.64,81.4828,73380042
579,2012-06-14,81.6057,81.6471,81.9285,81.0371,86325986
580,2012-06-15,81.5714,82.0185,82.0885,81.3643,83596545
581,2012-06-18,81.5657,83.6828,83.9843,81.4814,109922713
582,2012-06-19,83.3428,83.9157,84.2857,83.3,90239127
583,2012-06-20,84.03,83.6773,84.1785,82.9714,89706357
584,2012-06-21,83.6343,82.5243,84.0314,82.4914,81511944
585,2012-06-22,82.72,83.1571,83.17,82.2028,70792001
586,2012-06-25,82.4714,81.5378,82.8285,81.4814,75963043
587,2012-06-26,81.6185,81.7178,82.07,81.0471,69124972
588,2012-06-27,82.1428,82.0714,82.3914,81.7028,50737114
589,2012-06-28,81.6671,81.2928,82.0,80.8014,70572061
590,2012-06-29,82.5714,83.4285,83.4285,82.0357,105131912
591,2012-07-02,83.5328,84.6457,84.7814,83.3714,99806940
592,2012-07-03,84.9828,85.63,85.7143,84.8571,60428183
593,2012-07-05,85.7943,87.1343,87.7628,85.6643,120978516
594,2012-07-06,86.7271,86.5543,86.92,85.94,104693151
595,2012-07-09,86.4714,87.6985,87.7,86.3014,94701768
596,2012-07-10,88.2814,86.8871,88.5528,86.4728,127763688
597,2012-07-11,86.5885,86.3471,86.8085,85.3171,117068665
598,2012-07-12,85.7485,85.5571,86.21,84.6685,106873442
599,2012-07-13,86.1357,86.4243,86.7414,85.7143,77827633
600,2012-07-16,86.4457,86.7014,87.3743,86.4314,75263813
601,2012-07-17,87.2557,86.7057,87.3571,86.1643,73378782
602,2012-07-18,86.6557,86.6085,86.9057,86.2228,62685509
603,2012-07-19,87.3257,87.76,87.9071,86.5714,108981913
604,2012-07-20,87.5757,86.3285,87.7771,86.2428,99227200
605,2012-07-23,84.9143,86.2614,86.5571,83.9585,121642186
606,2012-07-24,86.7685,85.8457,87.0971,85.5014,137351661
607,2012-07-25,82.0657,82.1385,82.9714,81.4285,219211506
608,2012-07-26,82.8228,82.1257,82.9143,81.48,101611050
609,2012-07-27,82.1443,83.5943,83.69,81.6557,100956620
610,2012-07-30,84.4171,85.0043,85.6343,83.9743,94626868
611,2012-07-31,86.1757,87.2514,87.3857,86.1028,115373055
612,2012-08-01,87.9864,86.6871,88.0571,86.1428,96002719
613,2012-08-02,86.12,86.8271,87.2414,85.75,83023385
614,2012-08-03,87.6614,87.9571,88.2828,87.3657,86083296
615,2012-08-06,88.1843,88.9357,89.2668,87.8943,75488233
616,2012-08-07,88.9671,88.702,89.2857,88.2914,72558872
617,2012-08-08,88.4843,88.5514,89.1257,88.1571,60970746
618,2012-08-09,88.2643,88.6757,88.8185,88.2571,55081834
619,2012-08-10,88.3871,88.8143,88.8228,88.3857,48726623
620,2012-08-13,89.0557,90.0,90.0,89.0357,69562052
621,2012-08-14,90.2671,90.2414,91.23,90.03,84939075
622,2012-08-15,90.1857,90.1185,90.5714,89.6785,64307325
623,2012-08-16,90.1728,90.9057,90.9657,90.0714,63601368
624,2012-08-17,91.4285,92.5871,92.5985,91.2585,110457373
625,2012-08-20,92.8585,95.0214,95.0214,92.8428,152992536
626,2012-08-21,95.8314,93.7231,96.4114,92.9043,202792581
627,2012-08-22,93.4885,95.5528,95.5714,92.5871,140900172
628,2012-08-23,95.1585,94.6614,95.7,94.45,104855271
629,2012-08-24,94.2157,94.746,95.64,93.65,107074132
630,2012-08-27,97.1414,96.5257,97.2671,96.22,106575802
631,2012-08-28,96.4253,96.4,96.5857,95.8104,66709096
632,2012-08-29,96.4643,96.2094,96.81,96.0857,50544551
633,2012-08-30,95.8057,94.8383,95.9363,94.6933,75514273
634,2012-08-31,95.3214,95.0343,95.5143,93.8928,84463495
635,2012-09-04,95.1085,96.4243,96.4485,94.9285,91805028
636,2012-09-05,96.51,95.7471,96.6214,95.6571,83949835
637,2012-09-06,96.1671,96.61,96.8985,95.8285,97738999
638,2012-09-07,96.8643,97.2057,97.4971,96.5385,82228185
639,2012-09-10,97.2071,94.6771,97.6128,94.5857,121551956
640,2012-09-11,95.0157,94.37,95.7285,93.7857,125760918
641,2012-09-12,95.2643,95.6843,95.7,93.7143,177589913
642,2012-09-13,96.7671,97.5685,97.9285,96.3957,149262095
643,2012-09-14,98.565,98.7543,99.5685,98.27,149877325
644,2012-09-17,99.9071,99.9687,99.9714,99.23,98918360
645,2012-09-18,99.9828,100.2728,100.3328,99.4885,93139368
646,2012-09-19,100.0371,100.3,100.57,99.9385,81575714
647,2012-09-20,99.88,99.8143,100.0085,99.0885,83949835
648,2012-09-21,100.3443,100.0135,100.7243,99.9088,142582763
649,2012-09-24,98.1228,98.6843,99.3028,97.5714,159435968
650,2012-09-25,98.3228,96.22,98.9685,96.1428,129376629
651,2012-09-26,95.5343,95.0257,96.0985,94.4571,144088393
652,2012-09-27,94.8985,97.3314,97.4528,94.3357,148037514
653,2012-09-28,96.9643,95.3007,97.3014,95.25,133569490
654,2012-10-01,95.88,94.1985,96.6785,93.7857,135694481
655,2012-10-02,94.5443,94.4728,95.1928,92.95,156293037
656,2012-10-03,94.98,95.9214,95.98,94.6614,105850532
657,2012-10-04,95.8928,95.2571,96.3214,95.0785,92516018
658,2012-10-05,95.0285,93.2271,95.1428,93.04,148189554
659,2012-10-08,92.4114,91.1671,92.5085,90.8728,159189568
660,2012-10-09,91.2357,90.8357,91.4985,89.0785,209390853
661,2012-10-10,91.3914,91.5585,92.14,91.0,127322338
662,2012-10-11,92.3571,89.7285,92.4571,89.7285,136341211
663,2012-10-12,89.9371,89.9591,90.7685,89.3285,114883754
664,2012-10-15,90.3357,90.68,90.7328,89.1214,107948432
665,2012-10-16,90.7671,92.8275,92.9,90.1428,137208791
666,2012-10-17,92.6957,92.0876,93.2557,92.0,97195099
667,2012-10-18,91.37,90.3771,91.7228,90.0,119025656
668,2012-10-19,90.15,87.12,90.2528,87.0885,185618286
669,2012-10-22,87.4885,90.5757,90.7685,87.2514,136374671
670,2012-10-23,90.1428,87.6222,90.5571,87.3857,176497913
671,2012-10-24,88.7771,88.1185,89.5071,87.2343,139246492
672,2012-10-25,88.5714,87.0768,88.8571,86.5071,159313328
673,2012-10-26,87.0614,86.2857,87.7143,84.4285,254608276
674,2012-10-31,84.9828,85.0457,85.9943,83.9571,127361118
675,2012-11-01,85.46,85.22,86.1428,84.8814,90287637
676,2012-11-02,85.1271,82.4,85.2785,82.1071,149722555
677,2012-11-05,83.3593,83.5173,83.9671,82.5143,132221850
678,2012-11-06,84.3185,83.2642,84.3914,82.87,93580438
679,2012-11-07,81.9764,79.7145,82.0771,79.3928,198152419
680,2012-11-08,80.09,76.8214,80.3185,76.47,263467059
681,2012-11-09,77.2028,78.1514,79.2685,76.2457,232298080
682,2012-11-12,79.1643,77.5471,79.2143,76.95,128801509
683,2012-11-13,76.9871,77.5568,78.64,76.6228,133201920
684,2012-11-14,77.9285,76.6971,78.2071,76.5971,119026076
685,2012-11-15,76.79,75.0885,77.0714,74.66,197157859
686,2012-11-16,75.0285,75.3825,75.7143,72.25,316194785
687,2012-11-19,77.2443,80.8185,81.0714,77.1257,205441312
688,2012-11-20,81.7014,80.1305,81.7071,79.2257,160537558
689,2012-11-21,80.6071,80.2428,81.0528,79.5143,93231278
690,2012-11-23,81.0243,81.6428,81.7143,80.3714,68206599
691,2012-11-26,82.2714,84.2185,84.2857,81.9585,157238387
692,2012-11-27,84.2214,83.54,84.3457,82.8714,133099650
693,2012-11-28,82.4671,83.2771,83.6857,81.7514,130112749
694,2012-11-29,84.3164,84.1943,84.8928,83.6071,128394879
695,2012-11-30,83.8271,83.6114,84.0571,83.24,97622309
696,2012-12-03,84.8071,83.7414,84.9414,83.6428,90911547
697,2012-12-04,83.1143,82.2636,83.1143,81.7328,138712182
698,2012-12-05,81.2728,76.9703,81.3214,76.9671,259803118
699,2012-12-06,75.5628,78.1778,79.0443,74.09,294065958
700,2012-12-07,79.0571,76.1785,79.3143,75.7143,196603459
701,2012-12-10,75.0,75.6887,76.93,74.5114,157477787
702,2012-12-11,77.11,77.3411,78.5085,76.7671,147820794
703,2012-12-12,78.2528,77.0,78.2857,76.61,121630216
704,2012-12-13,75.8785,75.67,76.8057,75.1143,155971877
705,2012-12-14,73.5357,72.8277,74.0188,72.2257,252115436
706,2012-12-17,72.7043,74.1185,74.2857,71.6043,189181917
707,2012-12-18,75.0,76.2714,76.4143,74.3214,156143657
708,2012-12-19,75.9243,75.1871,76.2428,75.0714,112061074
709,2012-12-20,75.7143,74.5329,75.7428,74.1257,120153986
710,2012-12-21,73.21,74.19,74.2385,72.8914,148609695
711,2012-12-24,74.3357,74.3097,74.8928,74.1014,43936990
712,2012-12-26,74.1428,73.2856,74.2085,73.0171,75475003
713,2012-12-27,73.3628,73.58,73.75,72.0943,113575314
714,2012-12-28,72.8985,72.7984,73.4971,72.5885,88117426
715,2012-12-31,72.9328,76.0247,76.4857,72.7143,164519649
716,2013-01-02,79.1171,78.4328,79.2857,77.3757,139906732
717,2013-01-03,78.2685,77.4422,78.5243,77.2857,88054216
718,2013-01-04,76.7093,75.2857,76.9471,75.1183,148374285
719,2013-01-07,74.5714,74.8428,75.6143,73.6,120838376
720,2013-01-08,75.6014,75.0443,75.9843,74.4643,114451364
721,2013-01-09,74.6428,73.8714,75.0007,73.7128,101748741
722,2013-01-10,75.5071,74.7871,75.5314,73.6457,149986665
723,2013-01-11,74.4285,74.3285,75.0457,74.1457,87569116
724,2013-01-14,71.8114,71.6785,72.5,71.2157,183021145
725,2013-01-15,71.1857,69.4171,71.2843,69.0543,217802615
726,2013-01-16,70.6628,72.2985,72.7771,70.3571,172393952
727,2013-01-17,72.9014,71.8114,72.9643,71.7185,112900444
728,2013-01-18,71.2166,71.4285,71.7457,70.9143,116987465
729,2013-01-22,72.08,72.11,72.5543,70.9471,114745924
730,2013-01-23,72.6871,73.4293,73.57,72.11,191090117
731,2013-01-24,65.7143,64.3571,66.5328,64.3214,364459099
732,2013-01-25,64.5271,62.84,65.1757,62.1428,301617420
733,2013-01-28,62.5464,64.2614,64.7443,62.2657,195771859
734,2013-01-29,65.5,65.4671,65.7428,64.5886,142486933
735,2013-01-30,65.2857,65.2614,66.0857,64.9286,104140851
736,2013-01-31,65.2828,65.07,65.6114,64.9971,79445474
737,2013-02-01,65.5871,64.8028,65.64,64.05,134704470
738,2013-02-04,64.8443,63.188,65.1343,63.1428,119044766
739,2013-02-05,63.4357,65.4063,65.6771,63.1743,142959083
740,2013-02-06,65.21,65.3357,66.6428,64.6543,148003914
741,2013-02-07,66.1786,66.8886,67.1428,64.8743,175627813
742,2013-02-08,67.7143,67.8543,68.4014,66.8928,158143417
743,2013-02-11,68.0714,68.5614,69.2771,67.6071,128206578
744,2013-02-12,68.5014,66.8428,68.9114,66.8206,151743386
745,2013-02-13,66.7443,66.7157,67.6628,66.1743,118682866
746,2013-02-14,66.36,66.6557,67.3771,66.2886,88785717
747,2013-02-15,66.9786,65.7371,67.1657,65.7028,97873819
748,2013-02-19,65.8714,65.7128,66.1043,64.8357,108820003
749,2013-02-20,65.3843,64.1214,65.3843,64.1143,118823076
750,2013-02-21,63.7143,63.7228,64.1671,63.26,111563653
751,2013-02-22,64.1786,64.4014,64.5143,63.8,82560265
752,2013-02-25,64.8357,63.2571,65.0171,63.2243,92813518
753,2013-02-26,63.4028,64.1386,64.5057,62.5228,125040618
754,2013-02-27,64.0614,63.51,64.6343,62.95,146554914
755,2013-02-28,63.4357,63.0571,63.9814,63.0571,80512484
756,2013-03-01,62.5714,61.4957,62.5971,61.4257,137819681
757,2013-03-04,61.1143,60.0071,61.1714,59.8571,144332343
758,2013-03-05,60.2114,61.592,62.17,60.1071,159227158
759,2013-03-06,62.0728,60.8088,62.1786,60.6328,114860374
760,2013-03-07,60.6428,61.5117,61.7157,60.1514,116969895
761,2013-03-08,61.4,61.6743,62.2043,61.23,97466769
762,2013-03-11,61.3928,62.5528,62.7157,60.7343,118221425
763,2013-03-12,62.2286,61.2043,62.6971,61.0814,116142145
764,2013-03-13,61.2071,61.1928,62.0714,60.7657,101314460
765,2013-03-14,61.8328,61.7857,62.0914,61.4928,75801483
766,2013-03-15,62.5614,63.38,63.4614,62.4643,160587468
767,2013-03-18,63.0643,65.1028,65.3514,63.0286,149961185
768,2013-03-19,65.6428,64.9271,65.8528,64.0714,131468929
769,2013-03-20,65.3457,64.5828,65.3757,64.2271,76980353
770,2013-03-21,64.3171,64.6757,65.4257,64.3,95484439
771,2013-03-22,64.94,65.9871,66.0143,64.73,98261129
772,2013-03-25,66.3843,66.2257,67.1357,65.9686,124980207
773,2013-03-26,66.4914,65.8766,66.5485,65.79,73390892
774,2013-03-27,65.2086,64.5828,65.2571,64.39,81772975
775,2013-03-28,64.26,63.2371,64.5456,63.0886,110618443
776,2013-04-01,63.1286,61.2728,63.3854,61.1057,97168149
777,2013-04-02,61.0857,61.3988,62.5914,60.9143,132255450
778,2013-04-03,61.6243,61.7128,62.4686,61.4728,90550837
779,2013-04-04,61.9657,61.1028,62.1428,60.75,89574827
780,2013-04-05,60.6428,60.4571,60.7071,59.9543,95724469
781,2013-04-08,60.6928,60.8871,61.0714,60.3557,75145863
782,2013-04-09,60.9086,60.9971,61.2143,60.3928,76595913
783,2013-04-10,61.1571,62.2414,62.4371,60.8586,93883258
784,2013-04-11,61.96,62.0471,62.57,61.6,82064315
785,2013-04-12,62.0214,61.4,62.0214,61.2986,59634201
786,2013-04-15,61.0,59.9786,61.1271,59.9357,79101214
787,2013-04-16,60.2243,60.8914,60.9443,60.0814,76203143
788,2013-04-17,60.0386,57.5428,60.0857,56.8728,236094111
789,2013-04-18,57.8557,56.0071,57.97,55.6774,166414970
790,2013-04-19,55.4243,55.79,57.0857,55.0143,152132166
791,2013-04-22,56.0914,56.9528,57.4571,55.8964,107226032
792,2013-04-23,57.7128,58.0186,58.3401,56.9728,150492275
793,2013-04-24,56.22,57.9231,59.3214,56.0714,242352533
794,2013-04-25,58.7464,58.34,59.1343,58.1428,95958899
795,2013-04-26,58.5443,59.6007,59.8241,58.3214,190977767
796,2013-04-29,60.0643,61.4457,61.9453,60.0,159929048
797,2013-04-30,62.1571,63.2543,63.6071,61.7243,172699362
798,2013-05-01,63.4943,62.7557,63.5614,62.0557,126694438
799,2013-05-02,63.1114,63.6457,64.0843,62.9471,105409532
800,2013-05-03,64.4728,64.2828,64.7471,64.1643,90287637
801,2013-05-06,65.1014,65.8157,66.0286,64.9014,123979417
802,2013-05-07,66.4243,65.5226,66.5357,64.8143,120467656
803,2013-05-08,65.5771,66.2628,66.4814,65.1157,117977895
804,2013-05-09,65.6871,65.2528,66.1428,65.0828,99448260
805,2013-05-10,65.4243,64.71,65.6728,64.3543,83615305
806,2013-05-13,64.5014,64.9628,65.4143,64.5,79216224
807,2013-05-14,64.8357,63.4086,65.0286,63.1643,111617413
808,2013-05-15,62.7371,61.2643,63.0,60.3371,185168956
809,2013-05-16,60.4628,62.0826,62.55,59.8428,150737695
810,2013-05-17,62.7214,61.8943,62.87,61.5728,106966262
811,2013-05-20,61.7014,63.2757,63.6857,61.4428,112529584
812,2013-05-21,62.5928,62.8086,63.64,62.0286,113917824
813,2013-05-22,63.4357,63.0506,64.05,62.6028,110682773
814,2013-05-23,62.2786,63.1628,63.7371,62.2557,88239856
815,2013-05-24,62.9786,63.5928,63.6657,62.9086,69009031
816,2013-05-28,64.2714,63.0627,64.4443,62.9786,96311559
817,2013-05-29,62.8571,63.5643,63.9286,62.7714,82553265
818,2013-05-30,63.6643,64.5114,64.9286,63.5014,88354937
819,2013-05-31,64.6428,64.2478,65.3,64.2143,95688069
820,2013-06-03,64.39,64.3886,64.6228,63.2114,92900598
821,2013-06-04,64.7457,64.1871,64.9186,63.9128,72575322
822,2013-06-05,63.6643,63.5871,64.3886,63.3871,72524432
823,2013-06-06,63.6386,62.6371,63.8571,62.0071,104167451
824,2013-06-07,62.3571,63.1158,63.32,61.8243,101081990
825,2013-06-10,63.5328,62.6986,64.1541,62.4,112489474
826,2013-06-11,62.2486,62.5143,63.2514,61.9028,71515731
827,2013-06-12,62.7857,61.7414,63.0357,61.6428,66270567
828,2013-06-13,61.7857,62.2807,62.4486,61.25,71449021
829,2013-06-14,62.2,61.4357,62.3271,61.2143,67955299
830,2013-06-17,61.6343,61.7143,62.2428,61.4802,64784564
831,2013-06-18,61.6514,61.6814,62.1286,61.4586,48375328
832,2013-06-19,61.6286,60.4286,61.6657,60.4286,77690993
833,2013-06-20,59.9,59.5483,60.8543,59.31,89321357
834,2013-06-21,59.7843,59.0714,60.0,58.3,120212576
835,2013-06-24,58.2,57.5057,58.38,56.8643,120047026
836,2013-06-25,57.9571,57.5186,58.2557,56.9757,78533304
837,2013-06-26,57.7,56.8671,57.8271,56.5228,91911848
838,2013-06-27,57.0357,56.2543,57.3414,56.22,84237745
839,2013-06-28,55.9086,56.6471,57.1814,55.5528,144584903
840,2013-07-01,57.5271,58.46,58.8957,57.3171,97736269
841,2013-07-02,58.5657,59.7843,60.2328,58.4957,117427695
842,2013-07-03,60.1228,60.1143,60.4257,59.6357,60232176
843,2013-07-05,60.0557,59.6314,60.47,59.3357,68482701
844,2013-07-08,60.0157,59.2928,60.1428,58.6643,74476172
845,2013-07-09,59.0857,60.3357,60.5,58.6257,88135556
846,2013-07-10,59.9428,60.1043,60.6857,59.75,70064141
847,2013-07-11,60.4214,61.0411,61.1786,60.1671,81567174
848,2013-07-12,61.0928,60.93,61.3986,60.4871,69863934
849,2013-07-15,60.7157,61.0628,61.6371,60.6857,60473991
850,2013-07-16,60.9314,61.4564,61.53,60.5957,54028599
851,2013-07-17,61.3857,61.4728,61.7457,61.1743,49737479
852,2013-07-18,61.9114,61.6797,62.1243,61.5157,54658172
853,2013-07-19,61.8714,60.7071,61.9971,60.6214,67137272
854,2013-07-22,61.3514,60.9014,61.3928,60.7811,51912282
855,2013-07-23,60.8571,59.8557,60.9943,59.8157,88619467
856,2013-07-24,62.7043,62.93,63.5128,62.18,147906334
857,2013-07-25,62.9571,62.6428,63.0571,62.2586,57358143
858,2013-07-26,62.1857,62.9986,63.0057,62.0486,50020601
859,2013-07-29,62.9714,63.97,64.2843,62.8857,62006404
